filename,added_date,authors,modified
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clastb_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clastb_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clastb_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cls_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cls_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cls_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cls_s8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_s8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_u16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_u32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_u64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/clz_u8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmla_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmla_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmla_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmla_lane_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmla_lane_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpeq_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpge_wide_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpgt_wide_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmple_wide_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmplt_wide_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_wide_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_wide_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpne_wide_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpuo_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpuo_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cmpuo_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_s8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_u16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_u32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_u64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnot_u8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_f16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_f32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_f64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_s8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_u16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_u32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_u64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnt_u8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntb.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntb_pat.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntd.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntd_pat.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnth.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cnth_pat.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntp_b16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntp_b32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntp_b64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntp_b8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntw.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cntw_pat.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/compact_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/create2_1.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/create3_1.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/create4_1.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_f16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_f32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_f64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_u16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_u32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/cvt_u64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_f16.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_f32.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_f64.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/div_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_f16.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_f32.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_f64.c,2019-10-29,"['Richard Sandiford', 'Kewen Lin']",2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/divr_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_lane_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_lane_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_lane_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_lane_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dot_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_b16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_b32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_b64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_b8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_f16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_f32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_f64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_lane_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_s16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_s32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_s64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_s8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_u16.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_u32.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_u64.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dup_u8.c,2019-10-29,['Richard Sandiford'],2
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_b16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_b32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_b64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_b8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_f16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_f32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_f64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_s32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_s64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_s8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_u16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_u32.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_u64.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_lane_u8.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_s16.c,2019-10-29,['Richard Sandiford'],1
gcc/testsuite/gcc.target/aarch64/sve/acle/asm/dupq_s32.c,2019-10-29,['Richard Sandiford'],1
